time_step,agent_id,x,y,sugar,vision,metabolism,age,max_age
30,76,39,38,89.9465969381248,4,1,31,65
30,77,35,36,20.270119822566055,4,3,31,63
30,81,36,34,20.15835482728183,3,3,31,77
30,82,11,11,87.70655125906873,3,1,31,86
30,85,41,38,37.64388992830108,5,2,31,61
30,89,10,16,12.005509225101129,1,3,31,82
30,90,34,41,45.2056827758838,6,2,31,92
30,92,14,12,78.73610090670228,2,1,31,81
30,93,8,15,9.82136113919692,6,3,31,62
30,95,8,12,9.578811057270713,4,3,31,61
30,96,40,41,44.10790420570347,3,1,31,69
30,97,38,35,44.174338624355116,5,2,31,86
30,99,11,15,57.97791070334007,4,2,31,80
40,1,35,36,105.71006801812392,5,1,41,89
40,2,13,13,47.479537900951804,6,2,41,61
40,3,34,38,46.92464464461298,2,2,41,89
40,5,11,15,54.91474000023118,5,2,41,71
40,6,41,39,45.47337191202562,2,2,41,63
40,8,9,15,82.68782504443577,5,1,41,89
40,9,15,13,88.52734622792747,2,1,41,94
40,12,42,36,10.41078467695943,6,3,41,94
40,15,38,41,84.97311750620753,2,1,41,99
40,16,39,35,21.326340505874434,5,3,41,67
40,17,12,15,93.89723735513584,5,1,41,71
40,18,34,34,92.80007981806291,1,1,41,89
40,19,33,38,8.734298225673664,3,3,41,94
40,20,38,39,92.26790185829798,4,1,41,66
40,21,16,9,91.10468896334422,5,1,41,67
40,22,34,41,52.9160297051621,3,2,41,94
40,23,13,12,51.28257953681203,3,2,41,78
40,25,17,9,64.66763839286854,6,2,41,94
40,26,41,35,10.500800497161524,3,3,41,90
40,28,35,39,7.635640833644523,3,3,41,61
40,31,35,32,75.97782720646227,1,1,41,97
40,32,11,13,52.13212299213945,5,2,41,87
40,34,15,9,28.733314635310737,6,3,41,83
40,35,42,40,85.31239378764646,1,1,41,98
40,37,16,13,84.6994151430985,2,1,41,68
40,38,40,40,98.51004440419239,5,1,41,69
40,39,9,16,43.95840167223099,3,2,41,85
40,40,12,8,53.31942933739817,4,2,41,68
40,41,8,11,84.35385555239183,4,1,41,100
40,45,10,11,61.816115154682095,5,2,41,67
40,47,11,9,60.99446670200297,6,2,41,74
40,48,10,10,108.55034010982321,2,1,41,62
40,51,39,33,95.75447487917525,6,1,41,68
40,52,11,12,57.0554868491581,2,2,41,98
40,53,14,13,14.638136205230548,3,3,41,78
40,57,33,35,55.084819911925074,6,2,41,68
40,58,8,17,89.40272937797367,1,1,41,73
40,59,37,42,96.21102998163306,2,1,41,77
40,61,38,34,76.54643379094382,2,1,41,81
40,62,13,8,15.256193091459455,1,3,41,90
40,63,40,33,87.67266950278052,5,1,41,99
40,64,37,39,60.82301786468886,5,2,41,83
40,66,15,17,91.66668929569215,4,1,41,61
40,69,7,11,58.81830472861086,3,2,41,84
40,70,9,8,64.36357111416001,5,2,41,60
40,71,39,38,47.83761113953394,6,2,41,63
40,72,38,38,106.10809308590287,4,1,41,65
40,73,17,11,15.615061617598254,2,3,41,89
40,76,36,34,111.09938334262483,4,1,41,65
40,77,34,36,20.83952107401268,4,3,41,63
40,81,37,32,20.93255678638344,3,3,41,77
40,82,13,10,108.98230470214187,3,1,41,86
40,85,32,33,48.10052338101756,5,2,41,61
40,89,12,14,9.90867236095567,1,3,41,82
40,90,41,40,55.85211698875733,6,2,41,92
40,92,17,15,100.2741687948094,2,1,41,81
40,93,13,15,11.881441769565095,6,3,41,62
40,95,16,15,9.726329952279439,4,3,41,61
40,96,37,37,64.2754486736698,3,1,41,69
40,97,36,33,56.21461535200473,5,2,41,86
40,99,10,15,68.33519231696394,4,2,41,80
50,1,41,35,126.53279811464938,5,1,51,89
50,2,11,7,59.16530680723333,6,2,51,61
50,3,35,36,55.174796000561386,2,2,51,89
50,5,14,13,65.44772250201265,5,2,51,71
50,6,42,35,53.82329993391251,2,2,51,63
50,8,13,14,103.62507400284309,5,1,51,89
50,9,17,13,108.3215480435213,2,1,51,94
50,12,36,36,11.05090900305791,6,3,51,94
50,15,34,40,105.51604084905033,2,1,51,99
50,16,41,40,22.101719380750904,5,3,51,67
50,17,9,8,114.65840266763922,5,1,51,71
50,18,33,35,111.14486078028192,1,1,51,89
50,19,36,33,8.881828687323935,3,3,51,94
50,20,32,38,112.89453216845295,4,1,51,66
50,21,11,13,111.92741905986968,5,1,51,67
50,22,38,39,64.09140858003857,3,2,51,94
50,23,10,8,59.28257953681203,3,2,51,78
50,25,14,16,74.61914527901483,6,2,51,94
50,26,37,38,10.603963633016065,3,3,51,90
50,28,35,39,7.104269983746047,3,3,51,61
50,31,38,31,95.27267670257734,1,1,51,97
50,32,12,10,62.57410636125502,5,2,51,87
50,34,13,10,28.77104297879133,6,3,51,83
50,35,43,37,103.36264800866317,1,1,51,98
50,37,10,15,105.17516858617165,2,1,51,68
50,38,38,38,119.81298812934467,5,1,51,69
50,39,8,10,54.23935335610754,3,2,51,85
50,40,14,9,63.8722157418982,4,2,51,68
50,41,8,8,104.99786357736984,4,1,51,100
50,45,12,9,71.90188406096362,5,2,51,67
50,47,16,12,70.73172500220602,6,2,51,74
50,48,10,12,126.65591291882329,2,1,51,62
50,51,38,35,116.7677012148612,6,1,51,68
50,52,9,13,65.015879043721,2,2,51,98
50,53,14,15,15.439995248247634,3,3,51,78
50,57,33,40,66.77749370047596,6,2,51,68
50,58,7,16,107.28117675433606,1,1,51,73
50,59,40,39,116.08991972654027,2,1,51,77
50,61,38,33,96.70200876310174,2,1,51,81
50,62,13,6,14.089894806416503,1,3,51,90
50,63,39,41,108.31195144225063,5,1,51,99
50,64,37,39,71.9087867709704,5,2,51,83
50,66,13,15,111.59835725554974,4,1,51,61
50,69,11,12,68.70166396174686,3,2,51,84
50,70,16,11,75.90345849821085,5,2,51,60
50,71,36,39,59.133320886876774,6,2,51,63
50,72,38,37,126.10809308590287,4,1,51,65
50,73,14,14,15.538028656171353,2,3,51,89
50,76,39,34,132.45216974712488,4,1,51,65
50,77,33,37,21.166371811465293,4,3,51,63
50,81,34,34,20.97656481136143,3,3,51,77
50,82,17,12,128.62055677392908,3,1,51,86
50,85,37,40,58.50052338101756,5,2,51,61
50,89,12,16,5.451595703798462,1,3,51,82
50,90,34,39,67.92016965218468,6,2,51,92
50,92,12,18,119.12538793844105,2,1,51,81
50,93,13,13,11.695447487877477,6,3,51,62
50,95,17,9,10.546735598841362,4,3,51,61
50,96,36,34,86.74539236569521,3,1,51,69
50,97,37,34,66.58215981997105,5,2,51,86
50,99,13,16,78.43353823041352,4,2,51,80
60,1,41,39,147.1911573281495,5,1,61,89
60,3,33,34,65.29126554335659,2,2,61,89
60,5,12,9,76.76805337447902,5,2,61,71
60,6,40,38,63.867702283278376,2,2,61,63
60,8,17,13,124.43734461857612,5,1,61,89
60,9,15,16,127.40141794167295,2,1,61,94
60,12,38,38,12.17907428243442,6,3,61,94
60,15,31,38,125.32369246525013,2,1,61,99
60,16,37,36,24.799072765557728,5,3,61,67
60,17,9,10,134.5813697062123,5,1,61,71
60,18,33,41,129.12420979905144,1,1,61,89
60,19,38,35,9.407502509001686,3,3,61,94
60,20,37,42,134.5288467435037,4,1,61,66
60,21,9,14,132.25426979732228,5,1,61,67
60,22,41,42,74.22233622549633,3,2,61,94
60,23,12,13,69.71689411186279,3,2,61,78
60,25,11,9,86.29989406693912,6,2,61,94
60,26,36,37,11.679717076089206,3,3,61,90
60,31,41,34,113.70281535221814,1,1,61,97
60,32,13,9,73.45374350320768,5,2,61,87
60,34,14,8,29.32382938329137,6,3,61,83
60,35,39,33,121.9613575756822,1,1,61,98
60,37,12,19,124.58686578752395,2,1,61,68
60,38,38,37,141.11615126519925,5,1,61,69
60,39,9,11,64.08528743325374,3,2,61,85
60,40,10,8,73.8722157418982,4,2,61,68
60,41,10,13,124.46394593972411,4,1,61,100
60,45,16,12,82.93619863601438,5,2,61,67
60,47,9,12,80.8372978112061,6,2,61,74
60,48,7,15,146.87554400105125,2,1,61,62
60,51,34,39,137.04659095976842,6,1,61,68
60,52,11,10,74.5588023865638,2,2,61,98
60,53,11,16,15.883045768153021,3,3,61,78
60,57,34,41,78.12429848266149,6,2,61,68
60,58,7,16,124.56133704166668,1,1,61,73
60,59,32,40,136.0859783256144,2,1,61,77
60,61,36,32,116.72836596122762,2,1,61,81
60,62,14,7,12.196185268174741,1,3,61,90
60,63,40,41,128.6596920074984,5,1,61,99
60,64,37,39,83.51064581398748,5,2,61,83
60,69,15,11,79.4818600590283,3,2,61,84
60,71,35,39,69.66630338865826,6,2,61,63
60,72,41,35,147.50809308590286,4,1,61,65
60,73,13,14,16.49652982213617,2,3,61,89
60,76,36,36,153.37250061959125,4,1,61,65
60,77,37,33,22.612806024338823,4,3,61,63
60,81,37,34,21.37189678174704,3,3,61,77
60,82,10,16,148.72148211272122,3,1,61,86
60,89,14,18,2.472798190991533,1,3,61,82
60,90,35,36,77.92016965218468,6,2,61,92
60,92,16,13,139.62460036626496,2,1,61,81
60,93,13,10,14.01260477540286,6,3,61,62
60,96,35,35,106.61402151579674,3,1,61,69
60,97,36,31,76.76560731391142,5,2,61,86
60,99,12,10,89.72404973695295,4,2,61,80
70,1,40,38,171.29727463824278,5,1,71,89
70,3,32,38,75.1055683716281,2,2,71,89
70,8,16,12,146.33223048811067,5,1,71,89
70,9,9,15,148.97929844416498,2,1,71,94
70,12,41,37,15.57907428243442,6,3,71,94
70,15,34,38,145.772188617093,2,1,71,99
70,18,35,41,148.2285213098069,1,1,71,89
70,19,35,39,10.848872108336161,3,3,71,94
70,22,40,40,85.55827064197977,3,2,71,94
70,23,14,12,80.3868378038882,3,2,71,78
70,25,11,9,98.55004636584682,6,2,71,94
70,26,38,40,14.233583140979903,3,3,71,90
70,31,39,36,134.55854548187045,1,1,71,97
70,32,16,9,86.07160362339026,5,2,71,87
70,34,12,14,31.41386474619874,6,3,71,83
70,35,40,36,142.37958407451177,1,1,71,98
70,39,14,10,76.36874074474589,3,2,71,85
70,41,10,16,144.57273188073856,4,1,71,100
70,47,15,15,93.62041383760851,6,2,71,74
70,52,15,13,86.00225269915441,2,2,71,98
70,53,13,16,17.76004448446216,3,3,71,78
70,58,12,17,141.6034713886925,1,1,71,73
70,59,34,37,156.346975301643,2,1,71,77
70,61,36,36,135.82573091267602,2,1,71,81
70,62,12,7,9.94002495667798,1,3,71,90
70,63,33,39,150.50947071568416,5,1,71,99
70,64,35,33,95.06265283586109,5,2,71,83
70,69,10,10,92.36848695546145,3,2,71,84
70,73,8,12,18.71257044194537,2,3,71,89
70,81,38,35,21.603143412424878,3,3,71,77
70,82,14,15,170.0023810426598,3,1,71,86
70,89,17,15,1.0013671365516394,1,3,71,82
70,90,38,39,90.99902741151091,6,2,71,92
70,92,13,14,160.91727415481583,2,1,71,81
70,97,39,40,88.17883992866095,5,2,71,86
70,99,9,12,100.87552159952911,4,2,71,80
80,1,41,37,192.89143064207727,5,1,81,89
80,3,34,38,87.9943412511206,2,2,81,89
80,8,13,11,170.2502853146958,5,1,81,89
80,9,9,15,171.2167866041567,2,1,81,94
80,12,38,36,20.980153942825076,6,3,81,94
80,15,34,35,168.22358392969986,2,1,81,99
80,18,40,40,169.8588509317092,1,1,81,89
80,19,39,39,12.857209688962792,3,3,81,94
80,22,35,40,99.83692550535375,3,2,81,94
80,25,12,12,112.70002473297333,6,2,81,94
80,26,37,40,17.566709520089795,3,3,81,90
80,31,37,38,157.61559015344668,1,1,81,97
80,32,11,15,100.2351631382082,5,2,81,87
80,34,14,14,36.61842831278369,6,3,81,83
80,35,40,34,161.52535890886716,1,1,81,98
80,39,10,14,88.3558417242967,3,2,81,85
80,41,11,13,169.39654163765462,4,1,81,100
80,52,12,15,97.54703282547753,2,2,81,98
80,62,9,12,10.392768926510598,1,3,81,90
80,63,38,33,173.14131777546265,5,1,81,99
80,64,36,38,110.08460354976012,5,2,81,83
80,69,12,10,104.73460402590248,3,2,81,84
80,73,13,9,22.360831712255006,2,3,81,89
80,82,11,12,193.41032109013798,3,1,81,86
80,89,15,9,2.6201122799287058,1,3,81,82
80,90,40,35,106.32827235127807,6,2,81,92
80,97,38,40,101.15753001462744,5,2,81,86
90,9,10,13,194.52212453162352,2,1,91,94
90,12,37,40,25.851177295241158,6,3,91,94
90,15,38,39,194.27221770769177,2,1,91,99
90,19,38,40,15.111981482462951,3,3,91,94
90,22,41,37,113.87231974079518,3,2,91,94
90,25,14,11,129.50985580904958,6,2,91,94
90,31,37,36,181.93274744097207,1,1,91,97
90,35,40,34,184.17939264711754,1,1,91,98
90,41,12,10,196.35118708517174,4,1,91,100
90,52,12,14,111.28786224377001,2,2,91,98
90,63,38,35,198.02281396043236,5,1,91,99
90,90,38,37,121.98453764022786,6,2,91,92
