time_step,population,avg_sugar,avg_age,total_born,total_died
165,246,48.506754042254904,37.260162601626014,379,133
166,244,48.249739657312546,37.049180327868854,382,138
167,242,48.57331687167514,36.921487603305785,384,142
168,244,48.78040347732622,37.27459016393443,387,143
169,242,49.22349573505729,37.37190082644628,390,148
170,244,48.809873716135556,37.35245901639344,394,150
171,248,48.61695164216961,37.19758064516129,400,152
172,252,48.28644363320435,36.65873015873016,407,155
173,255,48.49719871608268,37.21568627450981,410,155
174,253,47.6974004002839,36.41501976284585,415,162
175,254,48.07905012434114,36.94488188976378,417,163
176,260,47.720208772253486,36.676923076923075,424,164
177,261,47.212886252960026,36.724137931034484,428,167
178,263,47.57707654491287,37.43726235741445,430,167
179,261,47.81090035994892,37.417624521072796,432,171
180,264,47.6312737508866,37.68181818181818,436,172
181,265,47.08773154677165,37.18490566037736,442,177
182,264,47.475404955259116,37.628787878787875,444,180
183,268,46.99011014552442,37.548507462686565,450,182
184,266,47.21384590049177,37.556390977443606,453,187
185,268,47.344061723522394,37.973880597014926,456,188
186,269,47.28964752940589,38.13382899628253,459,190
187,269,47.270122114878355,37.87360594795539,464,195
188,271,47.42668011466173,38.298892988929886,467,196
189,275,47.43853252348097,38.72727272727273,471,196
190,277,47.270293518079356,38.48375451263538,476,199
191,278,47.17334191883369,38.87410071942446,479,201
192,277,46.97231121849028,38.75090252707581,482,205
193,279,46.67042417537083,38.168458781362006,489,210
194,283,46.27499142251541,38.01766784452297,495,212
195,285,46.50986342494322,38.31228070175439,499,214
196,285,47.00318988513085,39.03508771929825,500,215
197,286,47.29152185197975,39.49300699300699,503,217
198,284,47.333428161617476,39.23943661971831,507,223
199,289,46.517126539145714,38.61937716262976,515,226
200,287,46.93027896928632,38.73867595818815,518,231
201,287,46.82728805819146,38.954703832752614,521,234
202,284,46.652626629552735,38.74295774647887,523,239
203,286,46.847344012158096,39.22377622377623,526,240
204,286,46.494229452975944,38.96853146853147,530,244
205,282,46.453840922205956,39.09929078014184,531,249
206,278,46.894832878577176,39.223021582733814,532,254
207,276,46.99103983513482,39.119565217391305,535,259
208,277,46.617737235597076,39.05415162454874,540,263
209,281,46.67536410881629,39.320284697508896,545,264
210,285,46.611560934941394,39.33684210526316,551,266
211,286,47.01415537955065,39.73426573426573,554,268
212,286,46.7248850568549,39.82167832167832,558,272
213,284,46.88325637087645,39.90845070422535,560,276
214,286,47.16862879511522,40.37762237762238,563,277
215,289,46.71743184963846,39.77162629757785,570,281
216,293,46.049769219325015,39.27303754266212,577,284
217,296,46.05468624570547,39.641891891891895,581,285
218,299,46.10179998630233,40.03678929765886,585,286
219,302,46.204085412463485,40.35761589403973,589,287
220,303,46.327489033621845,40.60726072607261,592,289
221,304,46.39969452612145,40.63815789473684,597,293
222,303,46.20385371038791,40.7029702970297,600,297
223,299,45.88899929974884,40.32107023411371,603,304
224,300,45.9708275263181,40.63333333333333,607,307
225,300,45.94848244951996,40.376666666666665,611,311
226,305,45.60615015635384,40.18032786885246,618,313
227,302,45.86461835702085,40.33774834437086,620,318
228,304,45.78188545124092,40.49342105263158,625,321
229,304,45.65810513173515,40.358552631578945,629,325
230,309,45.220110694352364,40.12621359223301,636,327
231,312,45.14622284476215,40.19871794871795,641,329
232,314,45.309106441661655,40.63375796178344,644,330
233,317,45.04770648257215,40.646687697160885,649,332
234,319,45.239490204334324,41.10031347962382,652,333
235,318,45.42347920680744,41.528301886792455,654,336
236,310,45.39090626999584,41.3741935483871,654,344
237,310,45.52510209239309,41.62903225806452,657,347
238,307,45.70499470842224,41.188925081433226,661,354
239,310,45.72640793431102,41.52903225806452,665,355
240,313,45.70488930751815,41.447284345047926,671,358
241,312,45.567010207205236,41.166666666666664,675,363
242,314,45.55049114196224,41.57324840764331,678,364
243,319,45.11739701611304,41.42319749216301,685,366
244,321,45.488144582802,42.1588785046729,687,366
245,320,46.04319938415587,42.784375,688,368
246,319,46.30733570119842,43.10031347962382,690,371
247,320,46.64706276508495,43.696875,692,372
248,326,46.28787609882743,43.58588957055215,700,374
249,316,46.702658617694595,43.29113924050633,700,384
250,315,47.02690071393595,43.56825396825397,702,387
251,317,46.10413238070458,42.37223974763407,711,394
252,321,45.85363075715329,42.54205607476636,716,395
253,319,46.10986114287404,42.523510971786834,719,400
254,320,46.21401434217931,42.975,722,402
255,326,45.96109168646156,43.16564417177914,728,402
256,324,45.80198994101744,42.89506172839506,732,408
257,326,45.455326052185846,42.54294478527607,738,412
258,322,45.51750599961181,42.41925465838509,740,418
259,322,45.65829914749684,42.88819875776397,742,420
260,323,45.42824123359143,42.975232198142415,746,423
261,326,45.04809844353563,42.61963190184049,753,427
262,330,44.954439862251746,42.88484848484848,758,428
263,332,44.967026609574724,43.096385542168676,762,430
264,332,45.01131102547537,43.06927710843374,766,434
265,328,44.607617895385296,42.576219512195124,769,441
266,331,44.81652120657453,43.181268882175225,772,441
267,328,44.84579677769285,43.582317073170735,773,445
268,328,44.64641013563228,43.57012195121951,777,449
269,333,44.50609382626092,43.71771771771772,783,450
270,332,44.655292355177394,44.06024096385542,785,453
271,334,44.794491642961184,44.55988023952096,788,454
272,333,45.07150225140418,44.786786786786784,790,457
273,330,45.41067955299648,44.93939393939394,792,462
274,328,45.70681572758731,45.3140243902439,793,465
275,329,45.687488484682234,45.37386018237082,797,468
276,330,45.38561405812088,45.38181818181818,801,471
277,333,45.189176434580105,45.492492492492495,806,473
278,334,45.399017303198946,45.84730538922156,809,475
279,333,45.40388715247244,45.63663663663664,813,480
280,328,45.363933893108644,44.7530487804878,817,489
281,327,45.490774754281176,44.87767584097859,820,493
282,328,45.79210710615081,45.457317073170735,822,494
283,333,45.03307918643355,45.03603603603604,830,497
284,336,44.49151562661072,44.461309523809526,837,501
285,336,44.488208389308944,44.36607142857143,841,505
286,341,44.449442517703005,44.7008797653959,846,505
287,338,44.73359724695329,44.69822485207101,848,510
288,339,44.35066096924665,44.31268436578171,854,515
289,335,44.71084869963633,44.668656716417914,855,520
290,338,44.513183375955556,44.571005917159766,861,523
291,344,44.33409006286449,44.776162790697676,867,523
292,343,44.52661250466898,45.0932944606414,870,527
293,343,44.15760810044386,44.903790087463555,875,532
294,344,44.11353492035228,45.09593023255814,879,535
295,341,44.54306185703045,45.158357771260995,881,540
296,341,44.890443202203635,45.557184750733136,883,542
297,343,44.56549421472154,45.18950437317784,889,546
298,340,44.094528466868155,44.544117647058826,894,554
299,343,43.97611578421155,44.58600583090379,899,556
300,339,43.609074340124344,44.14454277286136,903,564
301,340,44.02562945350348,44.74411764705882,905,565
302,344,43.94758083617404,44.950581395348834,910,566
303,341,44.067852168296426,44.95307917888563,913,572
304,337,44.15951688719026,44.93471810089021,916,579
305,337,44.51176793569264,45.69139465875371,917,580
306,337,44.406405367511695,45.433234421364986,922,585
307,332,44.27908675579168,45.14156626506024,925,593
308,325,44.36613664567866,44.99384615384616,926,601
309,325,44.10090756301757,44.48923076923077,931,606
310,323,44.226726846514644,44.857585139318886,933,610
311,326,44.43078547445936,45.43558282208589,936,610
312,328,44.6814732826701,45.801829268292686,939,611
313,327,45.156730189809984,46.391437308868504,940,613
314,329,45.364427562182954,46.81458966565349,943,614
315,332,44.91768468010669,45.91566265060241,951,619
316,335,44.692167436383876,45.6955223880597,957,622
317,339,44.30294083970327,45.342182890855455,964,625
318,343,44.1138191134185,45.40524781341108,970,627
319,341,44.1481362199055,44.9941348973607,974,633
320,340,44.090142728892815,44.98529411764706,977,637
321,339,44.30282311133364,45.34513274336283,979,640
322,342,44.155961567288955,45.46491228070175,984,642
323,342,44.07078050309572,45.441520467836256,988,646
324,342,44.172050256420825,45.58479532163743,991,649
325,342,44.24206047759624,45.54093567251462,995,653
326,345,44.33683684286645,45.947826086956525,999,654
327,342,44.039536993685914,45.07017543859649,1004,662
328,346,43.68176781164321,44.702312138728324,1011,665
329,345,43.61797120166435,44.36521739130435,1015,670
330,350,43.48116021803141,44.425714285714285,1021,671
331,349,43.43443496004064,44.35243553008596,1025,676
332,351,43.37691402216954,44.35897435897436,1030,679
333,353,43.00934877494681,43.92917847025496,1037,684
334,356,42.55997928015273,43.48033707865169,1044,688
335,361,42.29891287306533,43.40443213296399,1051,690
336,362,42.43454140005332,43.494475138121544,1055,693
337,360,43.00549663709956,43.97222222222222,1056,696
338,364,42.827835240408874,43.66208791208791,1063,699
339,363,43.39752646215481,44.12396694214876,1065,702
340,364,43.4279650167996,44.184065934065934,1069,705
341,362,43.505876622769726,44.1243093922652,1073,711
342,363,43.123932847340306,43.264462809917354,1081,718
343,364,43.16657576564582,43.26648351648352,1086,722
344,368,42.874487771005626,42.807065217391305,1094,726
345,370,43.12849487344751,43.2,1098,728
346,372,43.34167857306376,43.64784946236559,1101,729
347,372,43.349343462441496,43.63172043010753,1105,733
348,371,43.797537000487175,43.84905660377358,1108,737
349,371,43.84428665033453,43.5633423180593,1113,742
350,371,44.25851228620007,44.102425876010784,1115,744
351,371,44.22789151255688,44.00269541778976,1119,748
352,374,44.223052495307286,44.24064171122995,1124,750
353,374,43.990196688411324,43.75401069518717,1130,756
354,378,43.97864242478477,43.6931216931217,1136,758
355,381,43.70778943980699,43.6010498687664,1142,761
356,382,43.621206571290074,43.5130890052356,1147,765
357,385,43.79560909676747,43.97662337662338,1151,766
358,386,44.09312368535623,44.63989637305699,1153,767
359,381,44.27646112133957,44.53805774278215,1155,774
360,383,44.295715881123705,44.759791122715406,1159,776
361,388,43.892875123586265,44.36082474226804,1167,779
362,392,43.80799136880553,44.441326530612244,1173,781
363,393,44.08601630462143,44.76590330788804,1176,783
364,392,44.16951659457636,44.734693877551024,1180,788
365,399,43.92016070596031,44.932330827067666,1187,788
366,405,43.379023777542734,44.8320987654321,1195,790
367,404,42.67413573228422,44.05940594059406,1202,798
368,405,43.002230590124604,44.708641975308645,1204,799
369,404,43.02063644838308,44.67574257425743,1208,804
370,405,43.32626008561735,45.40493827160494,1210,805
371,405,43.07084315110436,44.93333333333333,1216,811
372,408,42.86080477226573,44.870098039215684,1222,814
373,411,42.58140372786917,44.666666666666664,1229,818
374,416,42.611756872181935,45.11778846153846,1234,818
375,418,42.07978524599389,44.526315789473685,1242,824
376,421,42.05893742666696,44.65558194774347,1248,827
377,425,41.84279782108089,44.374117647058824,1256,831
378,426,41.58920786417591,44.140845070422536,1262,836
379,424,41.9935021542838,44.97405660377358,1262,838
380,422,42.25225777331091,45.59478672985782,1263,841
381,423,42.25936013675277,45.773049645390074,1267,844
382,424,42.22596106771708,45.511792452830186,1273,849
383,423,41.906272013331254,45.05910165484634,1279,856
384,423,42.10777795301503,45.39007092198582,1282,859
385,428,42.05220457421736,45.60747663551402,1288,860
386,428,41.9764882905988,45.96495327102804,1291,863
387,432,41.990595383242464,46.30555555555556,1296,864
388,435,41.924160049624604,46.28735632183908,1302,867
389,437,41.75310601578352,46.29519450800915,1308,871
390,440,41.435801573776885,45.86363636363637,1316,876
391,441,41.34252792166366,45.97278911564626,1320,879
392,437,41.304037067239406,45.7070938215103,1323,886
393,437,41.2012822204888,45.53318077803203,1328,891
394,437,41.286150365194665,45.76201372997712,1332,895
395,440,41.38586868837023,46.23863636363637,1336,896
396,440,41.35345238054162,46.49090909090909,1340,900
397,441,41.168259137960916,46.65079365079365,1344,903
398,440,41.06990767882005,46.43181818181818,1349,909
399,438,41.0517452363003,46.385844748858446,1353,915
400,435,41.00544446316779,46.55402298850575,1356,921
401,436,41.06268009226567,46.89449541284404,1360,924
402,436,41.453244619274116,47.69724770642202,1361,925
403,438,40.90159814959651,47.098173515981735,1369,931
404,443,40.54147019231369,46.91422121896163,1377,934
405,443,40.32666887261488,46.47178329571106,1384,941
406,445,40.35039964595796,46.77078651685393,1388,943
407,447,40.156116874326116,46.78747203579418,1394,947
408,446,40.4867848047133,47.219730941704036,1396,950
409,443,40.69185653257203,47.33408577878104,1399,956
410,450,40.39394780155576,47.37777777777778,1407,957
411,446,40.75523390490317,47.81165919282511,1408,962
412,444,41.05800756972324,48.207207207207205,1410,966
413,447,40.900504895681266,48.21252796420582,1416,969
414,451,40.33869266928351,47.73170731707317,1425,974
415,456,40.07158653014756,47.708333333333336,1432,976
416,454,40.230218737248904,48.08810572687225,1434,980
417,453,40.68587889808894,48.69977924944812,1436,983
418,451,40.784479890471346,49.1529933481153,1438,987
419,455,40.528115959511574,49.05934065934066,1445,990
420,456,40.41426426813318,49.05482456140351,1450,994
421,455,40.42250042401208,49.10329670329671,1454,999
422,461,39.900769241235665,48.70065075921909,1464,1003
423,464,39.584685535673984,48.17672413793103,1473,1009
424,461,39.79936620587751,48.3470715835141,1475,1014
425,457,40.15187386679197,48.72647702407002,1476,1019
426,457,40.494020842649746,49.53172866520788,1477,1020
427,458,40.41981140276667,49.672489082969435,1481,1023
428,463,40.403707025691915,50.125269978401725,1486,1023
429,461,40.051645381685226,50.22559652928417,1490,1029
430,460,40.52923758806629,50.93043478260869,1491,1031
431,452,40.91997059362414,50.86283185840708,1492,1040
432,449,41.118402828955375,51.376391982182625,1493,1044
433,447,41.1190219196995,51.5324384787472,1496,1049
434,440,41.47199278804481,51.46818181818182,1499,1059
435,437,41.148844657369544,50.922196796338675,1505,1068
436,439,41.25293814557527,51.159453302961275,1509,1070
437,439,40.75305612949323,50.40774487471526,1516,1077
438,443,40.55557211294654,50.306997742663654,1523,1080
439,441,40.57571048895403,50.0249433106576,1528,1087
440,448,40.25953965100404,49.986607142857146,1536,1088
441,450,40.38450206893324,50.16,1541,1091
442,458,39.807908485192975,49.80567685589519,1551,1093
443,458,39.876109403562126,50.109170305676855,1554,1096
444,461,39.808216089927676,50.30151843817787,1559,1098
445,459,39.75834989566138,50.248366013071895,1563,1104
446,463,39.81823642332418,50.57883369330454,1568,1105
447,464,39.687916881562,50.564655172413794,1573,1109
448,463,40.02617247136578,51.21814254859611,1574,1111
449,464,40.08414052828489,51.10344827586207,1580,1116
450,460,40.282697407923415,51.19130434782609,1582,1122
451,457,40.52270340468916,51.479212253829324,1584,1127
452,460,40.29211159947808,51.51086956521739,1590,1130
453,457,40.63196030798422,51.75929978118162,1592,1135
454,458,40.62367539903347,51.993449781659386,1596,1138
455,457,40.520342633455996,51.63019693654267,1602,1145
456,458,40.41598450123022,51.80349344978166,1606,1148
457,457,40.528960437466814,52.2910284463895,1608,1151
458,454,40.82395420880532,52.4647577092511,1610,1156
459,454,40.529671248249244,52.491189427312776,1615,1161
460,453,40.7766057836195,52.77924944812362,1618,1165
461,453,40.750716959563555,52.64459161147903,1623,1170
462,450,40.93979917023944,52.76444444444444,1625,1175
463,451,40.97443671614148,53.031042128603104,1629,1178
464,449,41.42410031899334,53.71714922048998,1630,1181
465,449,41.10574954663331,53.394209354120264,1636,1187
466,451,41.014035786106255,53.44124168514412,1641,1190
467,456,40.56823209711325,53.01315789473684,1650,1194
468,454,40.64422633350053,52.6431718061674,1655,1201
469,457,40.13073980023395,52.01312910284464,1664,1207
470,462,39.833944736786826,51.54761904761905,1673,1211
471,464,39.578247952101655,51.26293103448276,1680,1216
472,463,39.53059796910296,51.32613390928726,1684,1221
473,467,39.55237714638434,51.36830835117773,1690,1223
474,466,39.42348079065775,51.24463519313305,1694,1228
475,466,39.198590223019295,50.71459227467811,1701,1235
476,465,39.250461470998395,50.76989247311828,1705,1240
477,463,39.49012214081938,51.11879049676026,1707,1244
478,462,39.660046268255705,51.201298701298704,1711,1249
479,463,39.771347676030054,51.45140388768898,1715,1252
480,466,39.57107331740714,51.62017167381974,1720,1254
481,465,39.435011717693506,51.38709677419355,1725,1260
482,460,39.97702615298721,51.57608695652174,1726,1266
483,458,39.86380347450331,51.47816593886463,1730,1272
484,453,40.298504282145274,51.333333333333336,1732,1279
485,458,40.16354259294171,51.24235807860262,1739,1281
486,462,39.449970924496725,50.45887445887446,1749,1287
487,467,39.35906398345947,50.66809421841542,1755,1288
488,462,39.59676595629838,50.891774891774894,1756,1294
489,457,39.36279924715801,50.02407002188184,1763,1306
490,464,39.184757545986464,50.25431034482759,1770,1306
491,465,39.16461526958495,50.619354838709675,1774,1309
492,465,39.255633061262806,50.40430107526882,1780,1315
493,462,39.62526091720596,50.33549783549783,1783,1321
494,461,39.729845005875504,50.30151843817787,1787,1326
495,458,39.61858732489752,50.286026200873366,1790,1332
496,460,39.44370505022511,50.40652173913043,1795,1335
497,461,39.74236817642099,50.77440347071583,1798,1337
498,465,39.56399207801716,50.903225806451616,1804,1339
499,472,39.24182372388156,50.95338983050848,1812,1340
500,474,39.110985246793796,50.80379746835443,1819,1345
