time_step,agent_id,x,y,sugar,vision,metabolism,age,max_age
0,2172,5,11,18.585786437626904,6,2,1,82
0,2173,39,37,25.6,4,2,1,100
0,2174,22,38,18.993340724325417,6,2,1,66
0,2175,10,20,12.350757749752937,3,1,1,88
0,2176,46,39,26.15609110854142,1,1,1,66
0,2177,44,39,21.543978022143897,4,2,1,60
10,2128,36,35,0.6455442283510697,4,4,11,76
10,2129,34,21,2.794966249940444,1,2,11,73
10,2131,37,39,48.81300466544692,5,1,11,73
10,2132,38,38,25.68848593945024,1,3,11,92
10,2133,40,34,28.614857445612877,6,1,11,89
10,2135,35,33,4.282317390614398,3,3,11,94
10,2136,14,11,36.67144162026262,4,1,11,67
10,2137,41,36,12.142966117166361,2,2,11,90
10,2138,42,37,15.966418202640618,5,3,11,94
10,2140,37,41,28.3648170900713,5,3,11,84
10,2141,34,39,30.57538788971841,5,1,11,93
10,2142,13,11,43.43370610279561,4,1,11,60
10,2143,7,11,21.550308648336692,5,3,11,85
10,2144,37,36,8.915352360601169,3,3,11,60
10,2145,37,38,30.708701664333084,6,2,11,73
10,2146,9,15,22.50290938821712,3,1,11,73
10,2147,4,28,14.482748115281897,2,1,11,72
10,2148,39,33,29.331099463710682,4,2,11,63
10,2149,18,7,17.90114381150153,1,2,11,64
10,2150,11,8,33.995790181145,3,1,11,60
10,2151,38,41,34.08814433430931,4,2,11,74
10,2152,33,38,28.685718281585604,3,1,11,98
10,2154,11,14,26.087937149075493,5,2,11,70
10,2155,14,13,8.98060871985928,3,4,11,88
10,2156,33,36,0.8081829697821554,2,4,11,76
10,2157,18,19,14.30698008222429,1,1,11,76
10,2158,12,15,32.84066174493273,1,1,11,72
10,2159,16,16,31.015368662483823,2,1,11,88
10,2160,12,10,33.995754663239346,4,1,11,99
10,2161,15,12,19.36170047180084,5,3,11,80
10,2162,10,14,24.6685032667544,5,2,11,88
10,2163,38,40,26.635394235441424,6,2,11,96
10,2164,9,13,25.502601418318,5,3,11,65
10,2165,11,11,28.824877515541246,4,2,11,66
10,2166,8,8,18.700305299508766,3,2,11,85
10,2167,33,39,7.2811021599417,4,3,11,69
10,2168,13,15,12.95275441891906,6,3,11,76
10,2169,15,16,15.313336233806684,2,2,11,67
10,2170,8,11,28.935097327380987,4,2,11,84
10,2171,38,36,38.669392508219175,6,1,11,98
10,2172,12,13,34.86542357957956,6,2,11,82
10,2173,36,40,39.90425826707619,4,2,11,100
10,2174,35,37,31.808167378164384,6,2,11,66
10,2175,11,9,34.49047326253698,3,1,11,88
10,2176,39,38,44.524779021359905,1,1,11,66
10,2177,37,32,35.01111367679579,4,2,11,60
20,2131,35,34,43.367544467966326,5,1,21,73
20,2132,37,33,20.241272343950282,1,3,21,92
20,2133,41,39,50.966939907206566,6,1,21,89
20,2135,39,37,5.415299892395883,3,3,21,94
20,2136,15,9,58.53216483522932,4,1,21,67
20,2137,41,38,24.895720536085424,2,2,21,90
20,2138,36,40,17.525304385888553,5,3,21,94
20,2140,36,38,30.54927964397858,5,3,21,84
20,2141,34,38,52.397168991887426,5,1,21,93
20,2142,8,10,65.66535026662189,4,1,21,60
20,2143,10,15,24.927631438441374,5,3,21,85
20,2144,39,40,10.3236899412278,3,3,21,60
20,2145,40,34,42.57661670161139,6,2,21,73
20,2146,12,14,44.41034124023429,3,1,21,73
20,2147,10,16,25.27876496588941,2,1,21,72
20,2148,34,40,41.59367237989875,4,2,21,63
20,2149,15,8,26.049933248933648,1,2,21,64
20,2150,7,12,55.797072737487916,3,1,21,60
20,2151,36,41,45.30913354425106,4,2,21,74
20,2152,35,33,51.491019903420295,3,1,21,98
20,2154,10,12,39.51576597148339,5,2,21,70
20,2155,14,12,1.6803375326938816,3,4,21,88
20,2157,12,17,32.34242005552443,1,1,21,76
20,2158,13,14,52.39530719244986,1,1,21,72
20,2159,15,16,50.989570621585436,2,1,21,88
20,2160,11,12,58.32577898563294,4,1,21,99
20,2161,17,12,22.048261270309634,5,3,21,80
20,2162,10,14,38.064315417653745,5,2,21,88
20,2163,35,35,39.59709470724227,6,2,21,96
20,2164,9,11,28.10845380593182,5,3,21,65
20,2165,14,8,41.715522649345026,4,2,21,66
20,2166,16,12,30.72785886961858,3,2,21,85
20,2167,37,41,9.842405098594114,4,3,21,69
20,2168,14,15,15.92931103769152,6,3,21,76
20,2169,15,12,25.843129679816194,2,2,21,67
20,2170,11,8,42.06454516310041,4,2,21,84
20,2171,37,37,60.40423179348096,6,1,21,98
20,2172,11,14,47.22601240540877,6,2,21,82
20,2173,35,40,52.9689344496103,4,2,21,100
20,2174,38,36,44.075303032816265,6,2,21,66
20,2175,14,9,27.0,3,1,21,88
20,2176,42,35,61.785373912852656,1,1,21,66
20,2177,34,35,46.96459472440337,4,2,21,60
20,2178,39,38,36.17288741717771,6,2,9,65
20,2179,14,10,27.0,4,1,0,98
30,2131,36,35,65.97666143121938,5,1,31,73
30,2132,33,33,20.916543514356103,1,3,31,92
30,2133,33,36,71.71074601370707,6,1,31,89
30,2135,41,41,6.14671419643345,3,3,31,94
30,2136,14,8,46.2,4,1,31,67
30,2137,39,39,35.823885815461935,2,2,31,90
30,2138,41,35,18.443606603607815,5,3,31,94
30,2140,35,35,32.11810666828782,5,3,31,84
30,2141,37,41,47.68095168387655,5,1,31,93
30,2142,11,8,46.34774056524777,4,1,31,60
30,2143,10,16,26.21550677887407,5,3,31,85
30,2144,40,41,11.38647509516384,3,3,31,60
30,2145,40,38,55.83419653248509,6,2,31,73
30,2146,7,12,38.065965003562965,3,1,31,73
30,2147,13,14,46.92422515894034,2,1,31,72
30,2148,34,36,56.28820521146672,4,2,31,63
30,2149,15,6,34.656791510686936,1,2,31,64
30,2150,8,11,76.95264770964583,3,1,31,60
30,2151,35,40,56.776983311726156,4,2,31,74
30,2152,39,36,39.35278640450004,3,1,31,98
30,2154,12,12,52.130590132874026,5,2,31,70
30,2157,9,16,51.089211038670754,1,1,31,76
30,2158,16,15,72.25370369348657,1,1,31,72
30,2159,15,14,72.13534863001045,2,1,31,88
30,2160,14,16,79.69317944349646,4,1,31,99
30,2161,12,13,25.94561465511646,5,3,31,80
30,2162,13,11,49.581472705179124,5,2,31,88
30,2163,39,34,51.93620270866669,6,2,31,96
30,2164,13,16,29.649486120176547,5,3,31,65
30,2165,9,11,53.55486985235386,4,2,31,66
30,2166,10,10,42.03677617836059,3,2,31,85
30,2167,38,37,11.41846610071281,4,3,31,69
30,2168,9,15,18.278688975717337,6,3,31,76
30,2169,16,10,36.87872455167309,2,2,31,67
30,2170,13,13,54.22865544369748,4,2,31,84
30,2171,40,35,84.20717049688871,6,1,31,98
30,2172,9,14,31.38446255390729,6,2,31,82
30,2173,35,39,32.0,4,2,31,100
30,2174,35,37,57.71984621709172,6,2,31,66
30,2175,10,11,49.202027693851576,3,1,31,88
30,2176,41,34,80.18993747943762,1,1,31,66
30,2177,38,33,30.0,4,2,31,60
30,2178,39,41,48.47450725861038,6,2,19,65
30,2179,15,10,50.050453278365296,4,1,10,98
30,2180,33,39,46.080951683876556,6,1,9,83
30,2181,9,10,46.878889744907205,3,1,6,65
30,2182,14,13,38.89253616240185,3,1,6,68
30,2183,13,10,29.105572809000087,5,3,3,83
30,2184,13,7,42.5636435912218,3,2,3,66
30,2185,37,32,30.0,5,2,2,64
30,2186,35,34,36.0,3,2,2,92
30,2187,36,39,32.0,3,1,0,90
40,2131,36,35,88.06349122360479,5,1,41,73
40,2132,34,34,17.502329951983008,1,3,41,92
40,2133,38,40,47.0,6,1,41,89
40,2135,41,38,6.164924180513053,3,3,41,94
40,2136,12,17,68.79088207585141,4,1,41,67
40,2137,38,32,45.95686831724342,2,2,41,90
40,2138,34,39,18.618985478484284,5,3,41,94
40,2140,40,34,33.99571915437805,5,3,41,84
40,2141,33,39,70.82269811094447,5,1,41,93
40,2142,11,8,40.15557497215791,4,1,41,60
40,2143,16,9,27.473865992374197,5,3,41,85
40,2144,35,40,11.84074371494751,3,3,41,60
40,2145,38,38,38.26994369202542,6,2,41,73
40,2146,7,14,56.50610089630298,3,1,41,73
40,2147,8,15,65.20311490384753,2,1,41,72
40,2148,40,39,35.43431457505076,4,2,41,63
40,2149,10,7,43.41871522995887,1,2,41,64
40,2150,9,11,97.32892812246679,3,1,41,60
40,2151,33,36,68.03790247603688,4,2,41,74
40,2152,38,35,61.08945901188387,3,1,41,98
40,2154,10,14,62.85744087032663,5,2,41,70
40,2157,11,16,41.34478096221899,1,1,41,76
40,2158,15,16,92.52061672867565,1,1,41,72
40,2159,18,11,48.78344749394036,2,1,41,88
40,2160,16,7,99.28118374611142,4,1,41,99
40,2161,12,13,26.745614655116462,5,3,41,80
40,2162,13,14,31.9229670385731,5,2,41,88
40,2163,39,36,62.30374717663301,6,2,41,96
40,2164,11,15,31.017030588142873,5,3,41,65
40,2165,10,12,63.55486985235386,4,2,41,66
40,2166,13,7,52.6555275864236,3,2,41,85
40,2167,37,35,11.897355845620012,4,3,41,69
40,2168,16,13,18.454067850593805,6,3,41,76
40,2169,16,14,47.039116746235976,2,2,41,67
40,2170,15,9,63.404034318573935,4,2,41,84
40,2171,38,34,57.53508893593265,6,1,41,98
40,2172,12,11,42.438383439514766,6,2,41,82
40,2173,33,33,42.49716899767471,4,2,41,100
40,2174,41,35,67.78847536719324,6,2,41,66
40,2175,9,12,41.0,3,1,41,88
40,2176,43,36,97.93889757783666,1,1,41,66
40,2177,32,37,39.98019609728144,4,2,41,60
40,2178,36,34,59.42729366311042,6,2,29,65
40,2179,14,11,70.84835935381497,4,1,20,98
40,2180,35,36,33.0,6,1,19,83
40,2181,8,10,37.868629150101526,3,1,16,65
40,2182,12,8,28.0,3,1,16,68
40,2183,14,10,29.39162865348905,5,3,13,83
40,2184,11,11,50.11642999572184,3,2,13,66
40,2185,37,38,40.715285033214094,5,2,12,64
40,2186,35,37,46.175378874876465,3,2,12,92
40,2187,34,35,51.629508919287325,3,1,10,90
40,2188,36,40,46.0,5,1,9,66
40,2189,9,17,33.42181392364589,1,2,7,67
40,2190,10,10,33.43431457505076,5,2,7,65
40,2191,10,13,40.98019609728144,3,1,7,81
40,2192,13,13,33.11715728752538,4,2,6,81
40,2193,7,9,32.83380962103094,3,2,5,55
40,2194,42,38,51.98019609728144,5,2,4,90
40,2195,17,13,48.73697275688548,1,1,3,85
40,2196,37,42,38.0,5,1,3,56
40,2197,13,8,28.0,4,2,0,78
40,2198,38,39,47.0,6,2,0,88
40,2199,35,35,33.0,6,1,0,85
50,2131,38,41,107.84693871754514,5,1,51,73
50,2132,36,32,15.634420389827845,1,3,51,92
50,2133,42,38,67.27745175228696,6,1,51,89
50,2135,40,32,5.998733801543992,3,3,51,94
50,2136,13,19,52.153330905593236,4,1,51,67
50,2137,33,34,55.643464139322354,2,2,51,90
50,2138,36,37,18.618985478484284,5,3,51,94
50,2140,35,36,35.19757819739514,5,3,51,84
50,2141,39,38,54.98446255390729,5,1,51,93
50,2142,10,7,58.917801930424226,4,1,51,60
50,2143,18,13,27.097975231247283,5,3,51,85
50,2144,35,39,10.84074371494751,3,3,51,60
50,2145,37,38,48.802926193806904,6,2,51,73
50,2146,9,14,45.90316313585454,3,1,51,73
50,2147,12,16,84.0292450782752,2,1,51,72
50,2148,42,40,45.228516390644586,4,2,51,63
50,2149,14,7,50.651120060090484,1,2,51,64
50,2150,11,7,117.65686478499602,3,1,51,60
50,2151,34,40,39.0,4,2,51,74
50,2152,40,38,42.9229670385731,3,1,51,98
50,2154,17,13,72.74080010346263,5,2,51,70
50,2157,15,14,60.847447019539054,1,1,51,76
50,2158,15,18,111.12119530893155,1,1,51,72
50,2159,17,12,39.476151812117465,2,1,51,88
50,2160,18,10,118.84240285647174,4,1,51,99
50,2161,8,12,26.94561465511646,5,3,51,80
50,2162,10,10,41.951506886146284,5,2,51,88
50,2163,34,33,72.61067407463035,6,2,51,96
50,2164,10,6,31.102877273828454,5,3,51,65
50,2165,11,14,39.0,4,2,51,66
50,2166,10,8,35.121720854110336,3,2,51,85
50,2167,36,35,11.897355845620012,4,3,51,69
50,2168,18,12,17.308483438322234,6,3,51,76
50,2169,15,13,56.201365724279164,2,2,51,67
50,2170,14,14,73.75736296463039,4,2,51,84
50,2171,35,38,78.80503262795807,6,1,51,98
50,2172,15,8,52.35691986938777,6,2,51,82
50,2173,39,35,51.863546974545926,4,2,51,100
50,2174,37,36,78.81883697467659,6,2,51,66
50,2175,10,11,60.91968139238075,3,1,51,88
50,2176,41,40,57.0,1,1,51,66
50,2177,34,32,50.26995525866696,4,2,51,60
50,2178,33,38,34.0,6,2,39,65
50,2179,12,14,89.60513601341901,4,1,30,98
50,2180,31,37,52.8,6,1,29,83
50,2181,7,9,56.28822520875937,3,1,26,65
50,2182,12,10,47.00873594485462,3,1,26,68
50,2183,11,16,29.704328019427194,5,3,23,83
50,2184,13,11,57.0367608681882,3,2,23,66
50,2185,35,35,51.3664173511637,5,2,22,64
50,2186,40,42,55.699700002446825,3,2,22,92
50,2187,33,35,39.98019609728144,3,1,20,90
50,2188,40,35,66.2788897449072,5,1,19,66
50,2189,10,16,41.17859058324993,1,2,17,67
50,2190,17,15,42.917734128046696,5,2,17,65
50,2191,14,16,30.0,3,1,17,81
50,2192,16,7,42.52120220994953,4,2,16,81
50,2193,9,13,42.025246466362496,3,2,15,55
50,2194,39,36,61.96912813941751,5,2,14,90
50,2195,15,9,65.06194981638592,1,1,13,85
50,2196,40,34,30.0,5,1,13,56
50,2197,10,13,38.175378874876465,4,2,10,78
50,2198,40,41,56.89915424693077,6,2,10,88
50,2199,32,40,54.756776659604036,6,1,10,85
50,2200,14,12,34.9229670385731,3,2,9,95
50,2201,34,38,45.0,4,2,9,97
50,2202,11,18,51.270058123735254,4,1,8,77
50,2203,8,13,38.45594954035458,3,2,8,77
50,2204,17,11,39.32142308103621,4,2,7,60
50,2205,17,9,33.53338087082581,3,2,6,91
50,2206,32,36,34.960392194562885,2,2,5,91
50,2207,39,37,43.6,4,1,3,90
50,2208,41,34,29.0,5,2,1,58
50,2209,36,42,37.98019609728144,5,3,1,64
50,2210,14,15,30.0,4,1,0,87
50,2211,34,38,34.0,6,2,0,74
50,2212,42,40,57.0,1,1,0,72
60,2131,41,38,72.2788897449072,5,1,61,73
60,2132,35,31,12.008503382211163,1,3,61,92
60,2133,38,37,86.88305365927398,6,1,61,89
60,2135,39,34,5.9789298988254345,3,3,61,94
60,2136,11,15,69.96733662390562,4,1,61,67
60,2137,36,31,35.34943002884871,2,2,61,90
60,2138,37,41,18.454589692136896,5,3,61,94
60,2140,33,37,35.19757819739514,5,3,61,84
60,2141,41,36,45.108429943652496,5,1,61,93
60,2143,11,19,26.390176201387643,5,3,61,85
60,2145,37,32,30.16689498788071,6,2,61,73
60,2146,12,19,63.85004637695599,3,1,61,73
60,2147,12,18,101.98396050043246,2,1,61,72
60,2148,40,37,54.2706507376704,4,2,61,63
60,2149,17,8,58.20430483363485,1,2,61,64
60,2151,31,38,47.46887891169408,4,2,61,74
60,2152,35,37,60.95677665960404,3,1,61,98
60,2154,12,12,43.357779489814405,5,2,61,70
60,2157,17,14,79.15568770464148,1,1,61,76
60,2158,15,16,70.00981822626086,1,1,61,72
60,2159,16,13,56.64213434702582,2,1,61,88
60,2160,15,8,138.52503772488564,4,1,61,99
60,2161,14,10,27.22586330731342,5,3,61,80
60,2162,12,13,52.407456426500865,5,2,61,88
60,2163,38,39,82.62581221170096,6,2,61,96
60,2164,11,10,30.254525167665207,5,3,61,65
60,2165,13,13,47.0,4,2,61,66
60,2166,11,9,44.35754049606861,3,2,61,85
60,2167,33,40,11.765984995721537,4,3,61,69
60,2168,14,15,17.177112588423757,6,3,61,76
60,2169,10,14,62.20136572427916,2,2,61,67
60,2170,13,14,82.9814014740445,4,2,61,84
60,2171,39,33,98.7176698030376,6,1,61,98
60,2172,14,8,61.67303181839927,6,2,61,82
60,2173,40,32,61.461000186798664,4,2,61,100
60,2174,35,42,88.39985998775545,6,2,61,66
60,2175,9,8,48.8,3,1,61,88
60,2176,44,37,74.131565868826,1,1,61,66
60,2178,34,33,43.5682003998964,6,2,49,65
60,2179,17,11,109.6980314766386,4,1,40,98
60,2180,34,41,72.8,6,1,39,83
60,2181,8,9,75.22760763879039,3,1,36,65
60,2182,9,15,34.0,3,1,36,68
60,2183,7,12,30.07187248739352,5,3,33,83
60,2184,13,10,66.01695696546965,3,2,33,66
60,2185,35,34,33.9229670385731,5,2,32,64
60,2186,39,41,64.60286313830136,3,2,32,92
60,2187,32,38,29.980196097281443,3,1,30,90
60,2188,36,38,48.0,5,1,29,66
60,2189,8,16,48.68614317176059,1,2,27,67
60,2190,12,7,52.840701166619795,5,2,27,65
60,2191,17,12,48.763217564646084,3,1,27,81
60,2192,16,11,51.355011830980466,4,2,26,81
60,2193,9,14,26.0,3,2,25,55
60,2194,40,35,71.66869938921239,5,2,24,90
60,2195,17,7,83.23574055662779,1,1,23,85
60,2196,38,42,49.38618187958977,5,1,23,56
60,2197,9,16,47.61412917990332,4,2,20,78
60,2198,38,36,66.68260174087114,6,2,20,88
60,2199,37,37,74.49374941648952,6,1,20,85
60,2200,10,10,44.722967038573096,3,2,19,95
60,2201,37,39,53.980117011950945,4,2,19,97
60,2202,10,7,70.69959598906104,4,1,18,77
60,2203,8,14,48.158388311487045,3,2,18,77
60,2204,5,11,47.907209518663116,4,2,17,60
60,2205,15,12,43.37572306191234,3,2,16,91
60,2206,36,36,43.960392194562885,2,2,15,91
60,2207,36,39,62.35176897253526,4,1,13,90
60,2208,35,41,39.38019609728144,5,2,11,58
60,2209,37,34,37.82902134466441,5,3,11,64
60,2210,16,14,48.808584022536934,4,1,10,87
60,2211,41,35,43.549094654245025,6,2,10,74
60,2212,44,34,73.1637015792526,1,1,10,72
60,2213,42,38,45.77179228595607,5,1,9,85
60,2214,36,41,70.31723746970178,5,1,9,69
60,2215,6,11,46.68543141775372,3,1,8,87
60,2216,34,31,25.211543987044497,5,3,8,74
60,2217,16,10,64.32516594057647,2,2,7,81
60,2218,30,39,40.49244654077084,1,1,7,86
60,2219,11,17,36.90487057497656,4,3,6,73
60,2220,34,37,48.868629150101526,4,1,6,56
60,2221,39,32,30.9229670385731,5,2,5,83
60,2222,9,10,25.0,4,3,1,59
60,2223,6,15,33.65835921350013,3,1,1,66
60,2224,32,34,29.83380962103094,2,1,1,92
70,2131,35,40,92.2788897449072,5,1,71,73
70,2132,36,32,7.550212322847569,1,3,71,92
70,2133,36,40,61.74383968850324,6,1,71,89
70,2135,42,35,3.561836732857116,3,3,71,94
70,2137,38,32,43.44024312972984,2,2,71,90
70,2138,35,41,16.941367566480285,5,3,71,94
70,2140,32,39,33.706123829534434,5,3,71,84
70,2141,44,38,64.50935451835001,5,1,71,93
70,2143,18,15,25.426323058062607,5,3,71,85
70,2145,34,39,40.210848830850246,6,2,71,73
70,2146,14,12,83.08010529693922,3,1,71,73
70,2147,16,16,121.55816245953406,2,1,71,72
70,2151,37,37,56.419221393515144,4,2,71,74
70,2152,40,32,79.63652035778118,3,1,71,98
70,2157,17,8,95.40213426656737,1,1,71,76
70,2158,13,18,89.15376046583944,1,1,71,72
70,2159,19,12,74.38319080977374,2,1,71,88
70,2160,14,11,158.91163375041663,4,1,71,99
70,2161,13,15,25.809310801253776,5,3,71,80
70,2162,11,9,61.171100017722665,5,2,71,88
70,2163,39,38,47.0,6,2,71,96
70,2166,17,10,53.43707635018503,3,2,71,85
70,2168,7,11,17.1573086857052,6,3,71,76
70,2170,11,17,92.72300173665852,4,2,71,84
70,2171,41,37,118.30567410565256,6,1,71,98
70,2172,10,15,36.0,6,2,71,82
70,2173,36,35,69.74598167893086,4,2,71,100
70,2175,8,11,67.64334230397421,3,1,71,88
70,2178,38,41,53.121385173440764,6,2,59,65
70,2179,15,11,66.0,4,1,50,98
70,2180,31,37,91.60970386834252,6,1,49,83
70,2181,16,12,95.59515210675671,3,1,46,65
70,2182,13,14,53.703011213536854,3,1,46,68
70,2183,11,18,28.902461139332317,5,3,43,83
70,2184,9,10,74.98450143343597,3,2,43,66
70,2185,40,37,45.3229670385731,5,2,42,64
70,2186,39,42,37.73601124666372,3,2,42,92
70,2187,36,34,49.67756104872981,3,1,40,90
70,2188,32,37,68.06193967338525,5,1,39,66
70,2189,8,18,28.793059979304473,1,2,37,67
70,2190,12,14,31.0,5,2,37,65
70,2191,15,15,33.0,3,1,37,81
70,2192,12,6,33.38977376564944,4,2,36,81
70,2193,12,9,34.0,3,2,35,55
70,2194,40,36,80.80390398153973,5,2,34,90
70,2195,15,7,100.1699896120916,1,1,33,85
70,2196,38,33,68.64235948003159,5,1,33,56
70,2197,9,15,57.351387480106375,4,2,30,78
70,2198,43,39,39.73508893593265,6,2,30,88
70,2199,38,35,94.19691255234407,6,1,30,85
70,2200,12,8,54.22984826046181,3,2,29,95
70,2201,38,38,64.34766147991726,4,2,29,97
70,2202,9,14,91.49166433303118,4,1,28,77
70,2203,7,14,57.520105655087,3,2,28,77
70,2204,8,8,31.298990757584875,4,2,27,60
70,2205,13,9,51.37572306191234,3,2,26,91
70,2206,35,31,50.27892862443589,2,2,25,91
70,2207,41,40,44.48301874373523,4,1,23,90
70,2208,33,36,49.360392194562884,5,2,21,58
70,2209,41,39,37.41192817869609,5,3,21,64
70,2210,5,12,66.63437370756381,4,1,20,87
70,2211,33,39,53.209319993021175,6,2,20,74
70,2212,43,37,90.83400527361835,1,1,20,72
70,2213,34,35,67.04940477204629,5,1,19,85
70,2214,33,42,89.77358537910071,5,1,19,69
70,2215,6,12,66.26887891169407,3,1,18,87
70,2216,43,35,24.946632922977145,5,3,18,74
70,2217,16,11,72.71849968094288,2,2,17,81
70,2218,32,35,58.40271124812677,1,1,17,86
70,2219,11,8,37.408033710831106,4,3,16,73
70,2220,42,37,69.86998323909879,4,1,16,56
70,2221,36,37,39.880058779227674,5,2,15,83
70,2222,14,13,24.90316313585454,4,3,11,59
70,2223,8,16,52.76706931025849,3,1,11,66
70,2224,35,33,48.72129273027081,2,1,11,92
70,2225,37,40,52.78344749394036,6,2,9,97
70,2226,16,10,33.36292354860936,5,2,8,83
70,2227,39,37,30.0,2,3,7,82
70,2228,8,15,36.13042090631825,1,1,6,60
70,2229,8,10,34.91198457930578,3,1,5,56
70,2230,36,39,40.78344749394036,5,2,4,97
70,2231,36,33,43.83380962103094,6,1,4,90
70,2232,40,39,44.0,5,3,3,99
70,2233,10,9,38.756776659604036,6,1,3,81
70,2234,15,8,65.65835921350012,5,1,2,105
70,2235,16,17,29.71937515251343,6,3,1,73
70,2236,15,16,33.0,3,1,0,73
80,2132,37,33,1.5502123228475693,1,3,81,92
80,2133,40,40,81.5272871824436,6,1,81,89
80,2135,41,36,2.345284226797472,3,3,81,94
80,2137,41,34,50.35181390629051,2,2,81,90
80,2138,31,39,16.676456502412933,5,3,81,94
80,2140,43,37,32.60770510025664,5,3,81,84
80,2141,40,42,84.13736595497478,5,1,81,93
80,2143,15,13,23.926927839528346,5,3,81,85
80,2152,34,34,98.86464898649463,3,1,81,98
80,2159,19,13,91.18255523109478,2,1,81,88
80,2160,15,12,95.0,4,1,81,99
80,2162,11,12,71.6320969937513,5,2,81,88
80,2163,41,42,29.54550532694107,6,2,81,96
80,2166,15,9,34.66862915010152,3,2,81,85
80,2170,11,17,54.7636435912218,4,2,81,84
80,2171,39,36,41.0,6,1,81,98
80,2172,10,16,45.09588692056524,6,2,81,82
80,2173,35,43,42.63825207178719,4,2,81,100
80,2175,7,9,46.56889855696359,3,1,81,88
80,2179,14,15,85.49216883453106,4,1,60,98
80,2180,32,35,111.05309115774148,6,1,59,83
80,2181,14,7,113.76660472330215,3,1,56,65
80,2182,17,13,73.05010229869902,3,1,56,68
80,2183,12,15,27.167314535035768,5,3,53,83
80,2184,10,12,81.76794892737632,3,2,53,66
80,2185,37,32,55.168901115719294,5,2,52,64
80,2186,33,38,47.527607435338346,3,2,52,92
80,2187,34,38,65.64679498029707,3,1,50,90
80,2188,35,39,44.0,5,1,49,66
80,2189,9,17,35.16843619107713,1,2,47,67
80,2190,6,16,40.6215372355025,5,2,47,65
80,2191,15,14,51.764377020876836,3,1,47,81
80,2192,6,15,42.35011690296293,4,2,46,81
80,2193,19,11,43.18578643762691,3,2,45,55
80,2194,33,32,45.53338087082581,5,2,44,90
80,2195,10,8,61.0,1,1,43,85
80,2196,37,35,88.74793228903167,5,1,43,56
80,2197,10,7,37.47575344307314,4,2,40,78
80,2198,42,38,49.618448169068635,6,2,40,88
80,2199,29,37,114.77001938022406,6,1,40,85
80,2200,12,10,31.0,3,2,39,95
80,2201,32,31,72.80794198904321,4,2,39,97
80,2202,13,15,111.16986380085567,4,1,38,77
80,2203,8,12,67.07108413028486,3,2,38,77
80,2204,12,17,40.19136130714138,4,2,37,60
80,2205,9,9,61.27888619776688,3,2,36,91
80,2206,35,32,59.210930112712596,2,2,35,91
80,2207,38,35,39.0,4,1,33,90
80,2208,36,29,56.772063584811825,5,2,31,58
80,2209,43,38,35.82172744197226,5,3,31,64
80,2210,13,8,50.45805597450575,4,1,30,87
80,2211,36,36,63.07794914312271,6,2,30,74
80,2212,42,40,107.56007385282044,1,1,30,72
80,2213,34,33,86.91803392214781,5,1,29,85
80,2214,30,35,109.70520662235182,5,1,29,69
80,2215,6,10,84.98741534156707,3,1,28,87
80,2216,35,34,23.392427513523767,5,3,28,74
80,2217,17,15,81.12921139719143,2,2,27,81
80,2218,31,32,74.77592338226037,1,1,27,86
80,2219,15,11,36.96136461642434,4,3,26,73
80,2220,38,40,88.78074673622615,4,1,26,56
80,2221,40,41,48.190020212376076,5,2,25,83
