time_step,agent_id,x,y,sugar,vision,metabolism,age,max_age
30,207,10,16,37.0,2,2,1,75
30,208,11,9,39.0,6,1,1,89
30,209,33,37,32.0,5,1,0,63
30,210,6,11,35.0,3,1,0,82
30,211,10,11,25.0,6,3,0,73
30,212,13,12,25.0,3,3,0,72
40,100,11,18,92.57360627572021,6,1,41,88
40,101,41,41,35.4316418042546,4,2,41,62
40,104,15,10,16.251121438512534,2,3,41,85
40,105,18,13,60.521472676728614,5,2,41,85
40,106,41,36,18.11611300742015,5,3,41,76
40,107,41,38,50.0,3,1,41,81
40,110,8,11,10.334580400084928,4,3,41,81
40,111,34,40,57.60995247758396,4,2,41,60
40,113,36,40,55.9229670385731,4,1,41,89
40,115,9,16,28.0,3,2,41,95
40,116,11,15,45.3750549957178,1,2,41,76
40,117,37,42,14.482175583522356,2,3,41,92
40,118,36,41,71.07064505986264,6,1,41,72
40,119,35,35,19.81245312361157,5,3,41,65
40,120,37,41,15.629152891533074,5,3,41,60
40,121,9,13,11.470845867601717,4,3,41,60
40,122,16,7,72.6873290612872,1,1,41,80
40,123,34,36,56.648045879131516,4,2,41,81
40,125,40,38,33.68331017588659,6,2,41,84
40,126,30,37,82.57331144754058,1,1,41,83
40,129,11,19,19.881622101583584,5,3,41,93
40,130,17,6,12.10905128759666,2,3,41,98
40,132,38,42,52.07264434609482,6,1,41,75
40,134,10,13,18.682097800282133,4,3,41,83
40,135,13,7,61.54112051889406,3,2,41,95
40,136,39,43,15.855433238608242,4,3,41,99
40,137,17,13,33.960392194562885,6,2,41,84
40,140,32,33,4.847957472007174,1,3,41,67
40,143,11,8,63.158786680531364,4,1,41,79
40,144,37,31,51.94916065728788,5,2,41,92
40,145,15,9,8.653525059159971,5,3,41,74
40,146,37,38,5.1294088818837125,5,3,41,61
40,147,10,9,60.0987861098987,3,2,41,86
40,148,39,40,51.09541019796525,6,2,41,86
40,151,18,8,46.64330453863232,1,2,41,85
40,152,34,35,22.862934856037967,5,3,41,90
40,154,37,39,52.74499748200196,5,2,41,69
40,155,36,39,51.061687715630235,6,2,41,90
40,157,14,16,44.62125217531305,3,2,41,94
40,159,18,12,90.83205600807807,4,1,41,62
40,162,13,12,85.97496613402488,4,1,41,97
40,163,39,33,25.68529688367825,6,3,41,91
40,164,33,42,48.2481497854052,1,2,41,83
40,165,32,37,22.44892712937423,3,3,41,97
40,167,10,10,7.489330159013129,5,3,41,62
40,168,14,9,32.9229670385731,5,1,41,95
40,171,37,44,36.6,1,1,41,73
40,172,18,14,47.229594141159495,6,2,41,100
40,173,6,13,42.7636435912218,2,1,41,91
40,175,9,11,20.590902912681955,5,3,41,66
40,176,19,11,46.86423028851322,1,2,41,72
40,177,12,8,56.90316313585454,3,1,41,80
40,178,11,6,50.09125475612479,1,1,41,84
40,180,11,10,32.0,3,2,41,72
40,181,14,17,76.77525253580201,1,1,41,86
40,182,38,32,50.3338390012583,1,2,41,80
40,185,33,37,56.64907500897552,5,1,41,65
40,186,9,12,53.902354388662694,4,1,41,86
40,187,36,32,6.176674943652067,5,3,41,87
40,188,41,40,54.57879131848401,6,2,41,73
40,189,18,9,7.497534398951682,3,3,41,65
40,190,39,36,50.7636435912218,4,1,41,62
40,191,41,43,59.275112755249125,5,2,41,75
40,192,9,17,34.79420181559382,6,2,41,72
40,193,42,34,101.13427032535998,3,1,41,69
40,194,34,38,21.53403401962449,3,3,41,65
40,195,15,6,11.863433208841379,6,3,41,63
40,196,13,14,72.04150346844611,5,1,41,69
40,197,42,35,53.82613017442764,4,1,41,86
40,200,37,32,71.90316313585454,6,1,23,70
40,201,15,16,67.3563995115418,4,1,21,61
40,202,14,13,34.0,5,1,17,74
40,203,34,39,42.6,6,2,15,69
40,204,40,34,57.91235163176194,4,1,14,85
40,205,40,35,51.45256102909395,4,1,12,87
40,206,35,38,25.366792122812427,4,3,12,66
40,207,8,16,46.45663345271648,2,2,11,75
40,208,16,12,29.0,6,1,11,89
40,209,36,33,51.62253828836797,5,1,10,63
40,210,8,7,53.333380870825806,3,1,10,82
40,211,12,12,24.90316313585454,6,3,10,73
40,212,16,17,23.692155984715644,3,3,10,72
40,213,37,35,26.06233723884756,6,3,9,91
40,214,40,40,45.617257114971295,6,2,8,80
40,215,17,12,39.50399005165195,6,1,6,85
40,216,7,14,43.45805597450575,2,1,5,92
40,217,42,42,48.90220162563278,3,2,4,88
40,218,13,16,34.1857864376269,6,1,4,69
40,219,15,15,32.0,4,1,4,95
40,220,39,45,36.35075774975294,1,1,1,68
40,221,8,16,28.0,4,1,0,101
40,222,15,12,29.0,6,2,0,86
50,100,7,10,112.55531142230579,6,1,51,88
50,101,40,33,45.352371045765295,4,2,51,62
50,104,14,12,13.251121438512534,2,3,51,85
50,105,14,10,69.69246862100925,5,2,51,85
50,106,37,30,16.433270294945533,5,3,51,76
50,107,42,39,69.15341735687126,3,1,51,81
50,110,9,10,8.180960015906082,4,3,51,81
50,111,36,37,65.60995247758396,4,2,51,60
50,113,38,42,75.41671645506263,4,1,51,89
50,115,8,10,36.01546923499301,3,2,51,95
50,116,13,17,54.35525109299924,1,2,51,76
50,117,38,44,11.523476930211263,2,3,51,92
50,118,40,39,90.82742171946668,6,1,51,72
50,119,34,32,19.30620254010109,5,3,51,65
50,120,35,40,15.629152891533074,5,3,51,60
50,121,5,13,9.413734896375473,4,3,51,60
50,122,14,7,87.9543262950592,1,1,51,80
50,123,32,35,65.53699545261296,4,2,51,81
50,125,32,40,43.1396580852855,6,2,51,84
50,126,31,44,49.156091108541425,1,1,51,83
50,129,12,18,18.75223423513991,5,3,51,93
50,130,18,10,8.801874870172536,2,3,51,98
50,132,35,41,39.98019609728144,6,1,51,75
50,134,12,15,18.0972336733863,4,3,51,83
50,135,9,9,35.0,3,2,51,95
50,136,41,40,15.480839048313804,4,3,51,99
50,137,6,11,43.45912472171733,6,2,51,84
50,140,32,33,1.8758241305668122,1,3,51,67
50,143,15,7,41.0,4,1,51,79
50,144,39,35,33.57078237791642,5,2,51,92
50,145,10,7,8.390497816045453,5,3,51,74
50,146,32,38,3.411588902978515,5,3,51,61
50,147,12,7,68.21520129790457,3,2,51,86
50,148,36,38,61.09541019796525,6,2,51,86
50,151,19,13,51.32418177054805,1,2,51,85
50,152,35,32,21.800057788620258,5,3,51,90
50,154,37,31,33.3272871824436,5,2,51,69
50,155,34,41,60.518321168346716,6,2,51,90
50,157,19,10,52.55239577743148,3,2,51,94
50,159,15,13,31.0,4,1,51,62
50,162,16,9,53.71937515251343,4,1,51,97
50,163,34,35,24.11478137653809,6,3,51,91
50,164,33,44,53.835007046427506,1,2,51,83
50,165,33,39,21.895929953732015,3,3,51,97
50,167,10,6,6.232019456218577,5,3,51,62
50,168,17,12,26.0,5,1,51,95
50,171,39,42,52.15705436584381,1,1,51,73
50,172,16,16,55.70781014400832,6,2,51,100
50,173,9,8,59.3318439911182,2,1,51,91
50,175,13,5,19.557590056501954,5,3,51,66
50,176,18,14,51.56296281566766,1,2,51,72
50,177,11,9,43.9229670385731,3,1,51,80
50,178,8,5,65.4587479330303,1,1,51,84
50,180,10,15,37.7636435912218,3,2,51,72
50,181,14,15,93.07694920741497,1,1,51,86
50,182,34,30,56.678916702990854,1,2,51,80
50,185,40,37,76.35548954148898,5,1,51,65
50,186,8,14,36.0,4,1,51,86
50,187,33,35,4.61848165109255,5,3,51,87
50,188,36,35,34.0,6,2,51,73
50,189,17,7,5.456362399471658,3,3,51,65
50,190,36,32,70.54383968850325,4,1,51,62
50,191,40,41,67.55031528097543,5,2,51,75
50,192,7,7,44.09936340573416,6,2,51,72
50,193,39,34,121.13427032535998,3,1,51,69
50,194,34,34,20.665999089441183,3,3,51,65
50,195,9,15,11.521489183347125,6,3,51,63
50,196,11,6,53.862514452016896,5,1,51,69
50,197,41,34,72.82613017442765,4,1,51,86
50,200,30,37,90.82594259182797,6,1,33,70
50,201,8,15,86.3659321944851,4,1,31,61
50,202,11,16,52.84913961228423,5,1,27,74
50,203,34,37,52.03393837976115,6,2,25,69
50,204,41,41,38.868629150101526,4,1,24,85
50,205,36,34,70.23488739405485,4,1,22,87
50,206,37,40,25.13858440876849,4,3,22,66
50,207,7,13,54.32326780607868,2,2,21,75
50,208,17,11,48.694759324529166,6,1,21,89
50,209,33,36,71.62253828836796,5,1,20,63
50,210,10,11,72.20201002092733,3,1,20,82
50,211,11,12,24.6866106297949,6,3,20,73
50,212,11,11,22.08426869405163,3,3,20,72
50,213,35,33,26.036539197949168,6,3,19,91
50,214,43,38,55.40070460891165,6,2,18,80
50,215,13,11,59.26763364287375,6,1,16,85
50,216,10,12,59.71386840025861,2,1,15,92
50,217,36,42,58.34561256393089,3,2,14,88
50,218,13,8,27.0,6,1,14,69
50,219,14,18,51.37061307391488,4,1,14,95
50,220,37,43,51.53614131972806,1,1,11,68
50,221,10,17,47.00748600335446,4,1,10,101
50,222,15,15,37.8896220467838,6,2,10,86
50,223,12,13,53.65805597450575,6,1,9,63
50,224,43,40,33.441806707440485,6,2,7,83
50,225,41,33,33.868629150101526,6,2,7,75
50,226,14,8,60.4,3,1,6,67
50,227,15,8,35.9229670385731,3,2,6,76
50,228,34,42,34.110964263358774,6,2,5,82
50,229,43,36,29.566894987880715,5,3,4,76
50,230,17,16,51.71937515251343,5,2,2,103
50,231,15,14,27.0,6,1,1,68
50,232,14,17,30.9229670385731,5,1,1,69
50,233,42,36,38.98019609728144,5,1,1,94
50,234,33,42,48.71937515251343,2,2,1,92
50,235,17,13,26.0,5,1,0,85
50,236,9,14,36.0,3,1,0,93
50,237,15,6,41.0,5,1,0,74
50,238,8,9,35.0,3,1,0,103
60,100,11,14,132.12609380022224,6,1,61,88
60,101,38,33,55.23573027890128,4,2,61,62
60,104,14,5,10.762418711243399,2,3,61,85
60,105,16,5,42.38754845034029,5,2,61,85
60,106,35,34,15.525471265085894,5,3,61,76
60,107,37,44,86.74944891847286,3,1,61,81
60,110,13,9,3.1809600159060825,4,3,61,81
60,113,36,42,95.14314710627688,4,1,61,89
60,115,10,4,43.121902810444574,3,2,61,95
60,116,10,18,57.27821813157234,1,2,61,76
60,117,40,40,7.9445795344211785,2,3,61,92
60,118,32,35,110.3081682478542,6,1,61,72
60,119,30,39,17.419179612279002,5,3,61,65
60,122,18,9,102.58337920488515,1,1,61,80
60,123,33,38,37.0,4,2,61,81
60,125,31,37,51.03226368176803,6,2,61,84
60,126,32,41,63.93909755714154,1,1,61,83
60,129,15,11,18.233461215691136,5,3,61,93
60,130,14,14,5.103858793985896,2,3,61,98
60,132,35,39,59.11509745061441,6,1,61,75
60,134,16,17,14.647153996193044,4,3,61,83
60,135,14,6,40.7638348114926,3,2,61,95
60,136,43,40,13.584344025828656,4,3,61,99
60,137,11,16,51.656316014964304,6,2,61,84
60,143,17,7,30.305161590140333,4,1,61,79
60,144,38,35,43.57078237791642,5,2,61,92
60,145,5,14,5.239337198640733,5,3,61,74
60,147,11,7,75.56059515506051,3,2,61,86
60,148,34,33,70.74322553730858,6,2,61,86
60,151,17,9,28.363643591221802,1,2,61,85
60,152,38,38,21.313611107828336,5,3,61,90
60,154,39,39,43.084063842047634,5,2,61,69
60,155,42,33,69.49791458180702,6,2,61,90
60,157,19,8,30.22095649286608,3,2,61,94
60,159,12,13,50.0,4,1,61,62
60,162,18,10,37.27906695807654,4,1,61,97
60,163,32,36,22.815852847379087,6,3,61,91
60,164,35,42,30.625405809705562,1,2,61,83
60,165,41,41,18.276497951649983,3,3,61,97
60,167,7,9,5.554105345482245,5,3,61,62
60,168,6,8,43.83353827479009,5,1,61,95
60,171,41,42,67.16658334687621,1,1,61,73
60,172,6,9,64.06073208828816,6,2,61,100
60,173,7,7,40.223665126110255,2,1,61,91
60,175,11,15,18.136824643561635,5,3,61,66
60,176,18,16,29.815621468414687,1,2,61,72
60,177,9,7,29.0,3,1,61,80
